Chiisana Itsutsu no Ohanashi,1974.0
Hurricane Polymar,1974.0
Oto no Symphony,1974.0
Sentaku Jab Jab,1974.0
Chiisana Viking Vickie,1974.0
Den Den Mushi no Danko-san,1974.0
Jack and the Beanstalk,1974.0
Utsukushii Hoshi,1974.0
Calimero,1974.0
Higenashi Gogejabaru,1974.0
Shijin no Shougai,1974.0
Chargeman Ken!,1974.0
POP,1974.0
Get Back on the Hill,1974.0
Omoide no Green Grass,1974.0
Urikupen Kyuujo-tai,1974.0
Dai Xiang De Gong Jian,1974.0
The Dog of Flanders,1975.0
UFO Robo Grendizer,1975.0
Andes Shounen Pepero no Bouken,1975.0
World Famous Fairy Tale Series,1975.0
Shounen Tokugawa Ieyasu,1975.0
Ikkyuu-san,1975.0
Ganso Tensai Bakabon,1975.0
Koutetsu Jeeg,1975.0
Sougen no Shoujo Laura,1975.0
Hans Christian Anderson's The Little Mermaid,1975.0
Gamba no Bouken,1975.0
Kirin no Monoshiri Yakata,1975.0
Urameshi Denwa,1975.0
La Seine no Hoshi,1975.0
Sindbad no Bouken,1975.0
Mizu no Tane,1975.0
Getter Robo G,1975.0
Great Mazinger vs Getter Robo,1975.0
Manga Nippon Mukashibanashi,1975.0
Don Chuck Monogatari,1975.0
Saraba Seishun,1975.0
Stone,1975.0
Iruka to Shounen,1975.0
Wanpaku Oomukashi Kum Kum,1975.0
Yuusha Raideen,1975.0
Onaka no Ookina Ouji-sama,1975.0
Tekkaman: The Space Knight,1975.0
Great Mazinger vs Getter Robo G: The Great Space Encounter,1975.0
Odoroki Ban,1975.0
Time Bokan,1975.0
Kappa no Kui Kuo Kua,1975.0
Uchuu Enban Dai-Senso,1975.0
Maya the Bee,1975.0
Why,1975.0
Yuuki Hitotsu wo Tomo ni Shite,1975.0
Jinkou no Rakuen,1975.0
Kore ga UFO da! Soratobu Enban,1975.0
Nice to See You,1975.0
4.Eyes,1975.0
Dracula no Uta,1975.0
Yasashii Kinyoubi,1975.0
Crayon Angel,1975.0
Nippon Mukashibanashi: Sannen Netarou,1975.0
Du Kou,1975.0
Belle to Kaijuu Ouji,1976.0
Robot Taekwon V: Wooju Jakjeon,1976.0
Candy Candy,1976.0
Chou Denji Robo Combattler V,1976.0
Manga Sekai Mukashibanashi,1976.0
Pinocchio yori Piccolino no Bouken,1976.0
UFO Senshi Dai Apolon II,1976.0
Hyoutan,1976.0
Robokko Beeton,1976.0
UFO Senshi Dai Apolon,1976.0
Shin Don Chuck Monogatari,1976.0
Puss in Boots Travels Around the World in 80 Days,1976.0
Daikuu Maryuu Gaiking,1976.0
Manga Nippon Mukashibanashi (1976),1976.0
Dokaben,1976.0
Youkaiden Nekome Kozou,1976.0
Gowapper 5 Godam,1976.0
"Grendizer, Getter Robo G, Great Mazinger: Kessen! Daikaijuu!",1976.0
Huckleberry no Bouken,1976.0
Are wa Dare?,1976.0
Paul no Miracle Dai Sakusen,1976.0
Chikara Bashi,1976.0
Little Lulu to Chicchai Nakama,1976.0
Akai Hana Shiroi Hana,1976.0
3000 Leagues in Search of Mother,1976.0
Wakamono to Koinu to Croissant,1976.0
UFO Robo Grendizer vs Great Mazinger,1976.0
Kyouryuu Tankentai Born Free,1976.0
Hoka Hoka Kazoku,1976.0
Yumi-chan no Hikkoshi: Sayonara Tsutomu-kun,1976.0
Groizer X,1976.0
Blocker Corps,1976.0
Sakura Yori Ai wo Nosete,1976.0
Dojoji,1976.0
Magnerobo Ga-Keen,1976.0
Symphonic Variations,1976.0
Machine Hayabusa,1976.0
Robot Taekwon V,1976.0
Fengshen Bang,1976.0
Shimon Masato: Hone Hone Rock,1976.0
Jin Se De Da Yan,1976.0
Manga Furusato Mukashibanashi,1976.0
Cheol-in 007,1976.0
Zhang Zai Wu Li De Zhu Sun,1976.0
Da Lu De Gushi,1976.0
Hana no Kakarichou,1976.0
Lupin III: Part II,1977.0
Nobody's Boy Remi,1977.0
Choujin Sentai Baratack,1977.0
Invincible Superman Zanbot 3,1977.0
Space Battleship Yamato Movie,1977.0
Voltes V,1977.0
Shin Kyojin no Hoshi,1977.0
Fuusen Shoujo Temple-chan,1977.0
